COLLECTION MACREPO ID,WEBSITE URL,DIMENSION: PAGETITLE,METRIC: USERS (TOTAL),METRIC: PAGEVIEWS (TOTAL),TIMERANGE: From 365daysAgo to 20180325
10,N/A,N/A,4644,12156
34,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A34,'World War 1914-1918 Maps and Aerial Photographs | Digital Archive @ McMaster University Library',3620,8171
74943,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A74943,'Regular Series 1:20k (Original Collection) | Digital Archive @ McMaster University Library',245,362
74936,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A74936,'Railway and Ammunition Dump Maps | Digital Archive @ McMaster University Library',718,1000
74939,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A74939,'Enemy Organisation Maps | Digital Archive @ McMaster University Library',219,286
70659,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A70659,'France 1:250k GSGS 2738 | Digital Archive @ McMaster University Library',58,119
74929,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A74929,'Gallipoli 1:20k series | Digital Archive @ McMaster University Library',58,72
70212,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A70212,'BEF Original Issue 100k Topographic Series | Digital Archive @ McMaster University Library',408,577
49,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A49,'Trench Maps Western Front (Original Collection) | Digital Archive @ McMaster University Library',1039,1560
74944,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A74944,'Regular Series 1:40k (Original Collection) | Digital Archive @ McMaster University Library',285,401
70660,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A70660,'North West Europe 1:250k GSGS 2733 & 2733b | Digital Archive @ McMaster University Library',75,108
75086,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A75086,"'""""B"""" Series Maps | Digital Archive @ McMaster University Library'",39,49
75202,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A75202,'Special Sheets | Digital Archive @ McMaster University Library',148,178
74923,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A74923,'Egypt WWI | Digital Archive @ McMaster University Library',37,41
74945,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A74945,'Regular Series 1:10k (Original Collection) | Digital Archive @ McMaster University Library',160,212
75083,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A75083,'Sun Prints | Digital Archive @ McMaster University Library',31,33
74928,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A74928,'Middle East WWI | Digital Archive @ McMaster University Library',173,332
74941,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A74941,'French Maps | Digital Archive @ McMaster University Library',94,113
