COLLECTION MACREPO ID,WEBSITE URL,DIMENSION: PAGETITLE,METRIC: USERS (TOTAL),METRIC: PAGEVIEWS (TOTAL),TIMERANGE: From 365daysAgo to 20170919
10,N/A,N/A,4214,12338
34,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A34,'World War 1914-1918 Maps and Aerial Photographs | Digital Archive @ McMaster University Library',4441,9887
74943,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A74943,'Regular Series 1:20k (Original Collection) | Digital Archive @ McMaster University Library',413,610
74936,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A74936,'Railway and Ammunition Dump Maps | Digital Archive @ McMaster University Library',884,1115
74939,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A74939,'Enemy Organisation Maps | Digital Archive @ McMaster University Library',354,470
70659,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A70659,'France 1:250k GSGS 2738 | Digital Archive @ McMaster University Library',138,191
74929,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A74929,'Gallipoli 1:20k series | Digital Archive @ McMaster University Library',68,81
70212,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A70212,'BEF Original Issue 100k Topographic Series | Digital Archive @ McMaster University Library',721,986
49,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A49,'Trench Maps Western Front (Original Collection) | Digital Archive @ McMaster University Library',1493,2460
74944,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A74944,'Regular Series 1:40k (Original Collection) | Digital Archive @ McMaster University Library',479,694
70660,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A70660,'North West Europe 1:250k GSGS 2733 & 2733b | Digital Archive @ McMaster University Library',97,166
75086,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A75086,"'""""B"""" Series Maps | Digital Archive @ McMaster University Library'",82,102
75202,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A75202,'Special Sheets | Digital Archive @ McMaster University Library',215,241
74923,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A74923,'Egypt WWI | Digital Archive @ McMaster University Library',38,49
74945,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A74945,'Regular Series 1:10k (Original Collection) | Digital Archive @ McMaster University Library',220,305
75083,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A75083,'Sun Prints | Digital Archive @ McMaster University Library',40,41
74928,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A74928,'Middle East WWI | Digital Archive @ McMaster University Library',148,227
74941,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A74941,'French Maps | Digital Archive @ McMaster University Library',122,152
74932,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A74932,'Palestine 1:20k series | Digital Archive @ McMaster University Library',58,82
74931,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A74931,'Palestine 1:40k series | Digital Archive @ McMaster University Library',90,158
74940,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A74940,'Enemy Order of Battle Maps | Digital Archive @ McMaster University Library',548,667
75209,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A75209,'Enemy Battery Positions Maps | Digital Archive @ McMaster University Library',270,323
74938,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A74938,'Training Area Maps | Digital Archive @ McMaster University Library',219,282
