COLLECTION MACREPO ID,WEBSITE URL,DIMENSION: PAGETITLE,METRIC: USERS (TOTAL),METRIC: PAGEVIEWS (TOTAL),TIMERANGE: From 365daysAgo to 20180126
10,N/A,N/A,4699,12604
34,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A34,'World War 1914-1918 Maps and Aerial Photographs | Digital Archive @ McMaster University Library',3988,8937
74943,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A74943,'Regular Series 1:20k (Original Collection) | Digital Archive @ McMaster University Library',278,393
74936,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A74936,'Railway and Ammunition Dump Maps | Digital Archive @ McMaster University Library',754,1029
74939,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A74939,'Enemy Organisation Maps | Digital Archive @ McMaster University Library',275,347
70659,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A70659,'France 1:250k GSGS 2738 | Digital Archive @ McMaster University Library',68,73
74929,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A74929,'Gallipoli 1:20k series | Digital Archive @ McMaster University Library',66,79
70212,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A70212,'BEF Original Issue 100k Topographic Series | Digital Archive @ McMaster University Library',459,674
49,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A49,'Trench Maps Western Front (Original Collection) | Digital Archive @ McMaster University Library',1172,1774
74944,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A74944,'Regular Series 1:40k (Original Collection) | Digital Archive @ McMaster University Library',319,469
70660,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A70660,'North West Europe 1:250k GSGS 2733 & 2733b | Digital Archive @ McMaster University Library',62,84
75086,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A75086,"'""""B"""" Series Maps | Digital Archive @ McMaster University Library'",44,55
75202,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A75202,'Special Sheets | Digital Archive @ McMaster University Library',149,176
74923,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A74923,'Egypt WWI | Digital Archive @ McMaster University Library',36,40
74945,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A74945,'Regular Series 1:10k (Original Collection) | Digital Archive @ McMaster University Library',185,245
75083,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A75083,'Sun Prints | Digital Archive @ McMaster University Library',34,36
74928,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A74928,'Middle East WWI | Digital Archive @ McMaster University Library',218,417
74941,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A74941,'French Maps | Digital Archive @ McMaster University Library',100,122
74932,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A74932,'Palestine 1:20k series | Digital Archive @ McMaster University Library',98,155
74931,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A74931,'Palestine 1:40k series | Digital Archive @ McMaster University Library',122,209
74940,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A74940,'Enemy Order of Battle Maps | Digital Archive @ McMaster University Library',478,561
75209,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A75209,'Enemy Battery Positions Maps | Digital Archive @ McMaster University Library',260,365
74938,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A74938,'Training Area Maps | Digital Archive @ McMaster University Library',189,225
74935,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A74935,'German Maps | Digital Archive @ McMaster University Library',195,230
75096,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A75096,'Traffic Maps | Digital Archive @ McMaster University Library',162,202
74921,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A74921,'Turkey WWI | Digital Archive @ McMaster University Library',185,229
74933,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A74933,'British East Africa 1:250k series WWI | Digital Archive @ McMaster University Library',8,9
74925,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A74925,'Italy WWI | Digital Archive @ McMaster University Library',76,107
74924,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A74924,'Balkans WWI | Digital Archive @ McMaster University Library',303,428
75215,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A75215,'Belgian Maps (pre-war) | Digital Archive @ McMaster University Library',34,35
74926,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A74926,'Russia WWI | Digital Archive @ McMaster University Library',25,31
74927,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A74927,'German East Africa WWI | Digital Archive @ McMaster University Library',33,37
75195,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A75195,'Sketch and Manuscript Maps | Digital Archive @ McMaster University Library',98,119
75214,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A75214,'Commercial Newspaper Maps | Digital Archive @ McMaster University Library',102,132
74930,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A74930,'Syria 1:250k series | Digital Archive @ McMaster University Library',10,10
53,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A53,'Aerial Photographs | Digital Archive @ McMaster University Library',3406,4265
81267,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A81267,'France: Aeronautique Militaire | Digital Archive @ McMaster University Library',34,38
81268,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A81268,'Allied Occupation of the Rhineland 1919 | Digital Archive @ McMaster University Library',44,52
5946,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A5946,'Ontario conservation reports | Digital Archive @ McMaster University Library',60,82
32223,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A32223,'WWII Topographic Maps | Digital Archive @ McMaster University Library',2062,4476
48084,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A48084,'France 1:250k Topographic Maps | Digital Archive @ McMaster University Library',173,240
8286,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A8286,'France 1:100k Topographic Maps | Digital Archive @ McMaster University Library',834,1150
8850,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A8850,'Holland 1:100k Topographic Maps | Digital Archive @ McMaster University Library',114,218
8848,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A8848,'Belgium & N.E. France 1:100k Topographic Maps | Digital Archive @ McMaster University Library',536,847
30937,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A30937,'Italy Switzerland 1:100k Topographic Maps | Digital Archive @ McMaster University Library',727,1331
9425,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A9425,'Denmark 1:100k Topographic Maps | Digital Archive @ McMaster University Library',174,193
32227,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A32227,'Denmark 1:250k Topographic Maps | Digital Archive @ McMaster University Library',21,30
9650,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A9650,'Romania 1:100k Topographic Maps | Digital Archive @ McMaster University Library',202,265
21809,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A21809,'Romania 1:250k Topographic Maps | Digital Archive @ McMaster University Library',22,30
45526,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A45526,'Palmerston Ont. 1914 | Digital Archive @ McMaster University Library',13,16
21772,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A21772,'Yugoslavia 1:250K Topographic Maps | Digital Archive @ McMaster University Library',139,190
18813,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A18813,'Poland Topographic Maps | Digital Archive @ McMaster University Library',80,84
9916,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A9916,'Yugoslavia 1:100k Topographic Maps | Digital Archive @ McMaster University Library',970,1432
26857,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A26857,'Central Europe Topographic Maps | Digital Archive @ McMaster University Library',65,71
18807,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A18807,'Europe Central 1:100k Topographic Maps | Digital Archive @ McMaster University Library',150,338
18811,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A18811,'Germany Topographic Maps | Digital Archive @ McMaster University Library',248,390
18809,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A18809,'Middle Danube Topographic Maps | Digital Archive @ McMaster University Library',41,51
18976,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A18976,'Holland East 1:25k Topographic Maps | Digital Archive @ McMaster University Library',877,1071
19714,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A19714,'Norway 1:100k Topographic Maps | Digital Archive @ McMaster University Library',193,220
45573,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A45573,'Pontypool Ont. 1904 | Digital Archive @ McMaster University Library',4,4
19788,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A19788,'Africa 1:2mil Topographic Maps | Digital Archive @ McMaster University Library',193,230
18815,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A18815,'Central Europe Topographic Maps | Digital Archive @ McMaster University Library',207,358
20449,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A20449,'Greece 1:100k Topographic Maps | Digital Archive @ McMaster University Library',2053,2933
10011,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A10011,'Poland 1:100k Topographic Maps | Digital Archive @ McMaster University Library',181,194
20447,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A20447,'Spain Gibraltar 1:100k Topographic Maps | Digital Archive @ McMaster University Library',24,29
19790,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A19790,'Bulgaria 1:250k Topographic Maps | Digital Archive @ McMaster University Library',62,82
19792,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A19792,'Turkey 1:500k Topographic Maps | Digital Archive @ McMaster University Library',44,63
21508,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A21508,'Rare Maps | Digital Archive @ McMaster University Library',4720,7359
81262,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A81262,'American Revolution 1775-1783 | Digital Archive @ McMaster University Library',8,21
20451,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A20451,'Iberian Peninsula 1:250k Topographic Maps | Digital Archive @ McMaster University Library',51,57
81263,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A81263,'Maps of the expedition from Canada of Gen. Burgoyne [collection of 6 maps] | Digital Archive @ McMaster University Library',13,22
81266,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A81266,'3 Karten zu Arat Eratosthenes Dionysius Perigeles [signed] W. Matthias 1816 (3 maps in 1 folder) | Digital Archive @ McMaster University Library',27,44
22616,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A22616,'Greece 1:250k Topographic Maps | Digital Archive @ McMaster University Library',156,209
19795,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A19795,'Europe North West 1:250k Topographic Maps | Digital Archive @ McMaster University Library',129,183
79477,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A79477,'America Meridionale (3 map segments) / Vincenzo Coronelli | Digital Archive @ McMaster University Library',10,13
18802,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A18802,'Germany 1:100k Topographic Maps | Digital Archive @ McMaster University Library',578,759
81030,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A81030,'Mexicvm (1 map on 4 sheets) / Giovanni Battista Nicolosi | Digital Archive @ McMaster University Library',0,0
9921,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A9921,'Europe Central 1:250k Topographic Maps | Digital Archive @ McMaster University Library',50,89
26860,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A26860,'Germany Topographic Maps | Digital Archive @ McMaster University Library',68,82
81284,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A81284,'Back George 1796-1878 | Digital Archive @ McMaster University Library',4,21
48086,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A48086,'Italy Switzerland 1:250k Topographic Maps | Digital Archive @ McMaster University Library',166,215
49596,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A49596,'Hamilton Ont. 19th century maps & surveys | Digital Archive @ McMaster University Library',5192,6607
66649,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A66649,'World War 1939-1945 | Digital Archive @ McMaster University Library',1553,3316
81259,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A81259,'Burlington Cemetery gatehouse [architectural plans] | Digital Archive @ McMaster University Library',23,42
81260,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A81260,'Design for a gate lodge Burlington Cemetery [set of architectural plans] | Digital Archive @ McMaster University Library',33,39
9839,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A9839,'Canadian Fire Insurance Plans | Digital Archive @ McMaster University Library',621,1964
33184,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A33184,'Hamilton Ont. 1898 | Digital Archive @ McMaster University Library',490,726
33186,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A33186,'Hamilton Ont. 1911 | Digital Archive @ McMaster University Library',1419,1966
33182,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A33182,'Burlington Beach Ont. 1900 | Digital Archive @ McMaster University Library',51,108
45577,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A45577,'Schomberg Ont. 1904 | Digital Archive @ McMaster University Library',3,6
45578,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A45578,'Plantagenet Ont. 1897 | Digital Archive @ McMaster University Library',0,0
45533,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A45533,'Selkirk Ont. 1905 | Digital Archive @ McMaster University Library',2,2
45527,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A45527,'Rockwood Ont. 1904 | Digital Archive @ McMaster University Library',15,27
45534,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A45534,'Shakespeare Ont. 1901 | Digital Archive @ McMaster University Library',1,1
45529,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A45529,'Seaforth Ont. 1923 | Digital Archive @ McMaster University Library',19,22
46730,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A46730,'Osnabruck Ont. 1896 | Digital Archive @ McMaster University Library',6,9
45525,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A45525,'Paisley Ont. 1904 | Digital Archive @ McMaster University Library',8,9
45523,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A45523,'Orangeville Ont. 1907 | Digital Archive @ McMaster University Library',41,116
45521,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A45521,'Norwood Ont. 1900 | Digital Archive @ McMaster University Library',17,23
45519,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A45519,'North Augusta Ont. 1905 | Digital Archive @ McMaster University Library',15,20
45516,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A45516,'Neustadt Ont. 1896 | Digital Archive @ McMaster University Library',9,14
45514,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A45514,'Manilla Ont. 1885 | Digital Archive @ McMaster University Library',6,7
45513,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A45513,'Inkerman Ont. 1889 | Digital Archive @ McMaster University Library',4,5
45511,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A45511,'Callander Ont. 1916 | Digital Archive @ McMaster University Library',8,9
45509,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A45509,'Beamsville Ont. 1921 | Digital Archive @ McMaster University Library',42,64
45537,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A45537,'Springfield Ont. 1906 | Digital Archive @ McMaster University Library',5,6
45535,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A45535,'Spanish River Ont. 1896 | Digital Archive @ McMaster University Library',5,6
45536,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A45536,'Spragge Ont. 1896 | Digital Archive @ McMaster University Library',3,4
45549,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A45549,'St. George Ont. 1894 | Digital Archive @ McMaster University Library',10,13
45554,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A45554,'St. Jacobs Ont. 1904 | Digital Archive @ McMaster University Library',5,7
45538,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A45538,'Stevensville Ont. 1897 | Digital Archive @ McMaster University Library',8,18
45553,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A45553,'Victoria Harbour Ont. 1890 | Digital Archive @ McMaster University Library',8,15
45552,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A45552,'Vienna Ont. 1896 | Digital Archive @ McMaster University Library',3,4
45551,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A45551,'Wiarton Ont. 1923 | Digital Archive @ McMaster University Library',17,29
45564,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A45564,'Wroxeter Ont. 1894 | Digital Archive @ McMaster University Library',7,15
45563,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A45563,'Wyoming Ont. 1906 | Digital Archive @ McMaster University Library',4,6
45562,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A45562,'Yarker Ont. 1904 | Digital Archive @ McMaster University Library',11,14
45570,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A45570,'Zurich Ont. 1896 | Digital Archive @ McMaster University Library',11,15
48681,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A48681,'Saint-Pierre-les-Becquets Qu\xe9bec 1897 | Digital Archive @ McMaster University Library',3,3
48683,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A48683,'Wakefield Qu\xe9bec 1897 | Digital Archive @ McMaster University Library',4,7
48687,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A48687,'Africa North 1:500k Topographic Maps | Digital Archive @ McMaster University Library',36,42
61441,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A61441,'England & Wales 1:253k Topographic Maps | Digital Archive @ McMaster University Library',55,69
61443,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A61443,'England & Wales 1:63K Topographic Maps | Digital Archive @ McMaster University Library',458,632
66581,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A66581,'Burlington Ont. 1924 | Digital Archive @ McMaster University Library',55,73
66580,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A66580,'Bowmanville Ont. 1924 | Digital Archive @ McMaster University Library',48,95
66579,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A66579,'Scotland 1:63k Topographic Maps | Digital Archive @ McMaster University Library',198,234
66554,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A66554,'Trench Maps Western Front (Chasseaud Collection) | Digital Archive @ McMaster University Library',765,1558
66555,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A66555,'Regular Series 1:10k (Chasseaud Collection) | Digital Archive @ McMaster University Library',1368,1920
66648,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A66648,'Korean War 1950-1953 | Digital Archive @ McMaster University Library',129,226
66498,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A66498,'Preston Ont. 1924 | Digital Archive @ McMaster University Library',30,67
66578,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A66578,'Scotland 1:253k Topographic Maps | Digital Archive @ McMaster University Library',16,17
66659,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A66659,'Hong Kong 1:20k Topographic Maps | Digital Archive @ McMaster University Library',1424,2530
66660,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A66660,'Italy 1:25k Topographic Maps | Digital Archive @ McMaster University Library',33,36
66650,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A66650,'Korean War Topographic Maps | Digital Archive @ McMaster University Library',267,315
67046,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A67046,'Levant 1:50K Topographic Maps | Digital Archive @ McMaster University Library',63,72
67047,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A67047,'Levant South 1:50K Topographic Maps | Digital Archive @ McMaster University Library',6,8
67045,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A67045,'Germany 1:25K Topographic Maps | Digital Archive @ McMaster University Library',70,92
66651,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A66651,'WWII Strategic Maps | Digital Archive @ McMaster University Library',866,1030
