COLLECTION MACREPO ID,WEBSITE URL,DIMENSION: PAGETITLE,METRIC: USERS (TOTAL),METRIC: PAGEVIEWS (TOTAL),TIMERANGE: From 365daysAgo to 20180625
10,N/A,N/A,5709,15320
34,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A34,'World War 1914-1918 Maps and Aerial Photographs | Digital Archive @ McMaster University Library',4610,10529
74943,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A74943,'Regular Series 1:20k (Original Collection) | Digital Archive @ McMaster University Library',341,524
74936,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A74936,'Railway and Ammunition Dump Maps | Digital Archive @ McMaster University Library',940,1332
74939,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A74939,'Enemy Organisation Maps | Digital Archive @ McMaster University Library',288,348
70659,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A70659,'France 1:250k GSGS 2738 | Digital Archive @ McMaster University Library',90,156
74929,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A74929,'Gallipoli 1:20k series | Digital Archive @ McMaster University Library',106,142
70212,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A70212,'BEF Original Issue 100k Topographic Series | Digital Archive @ McMaster University Library',513,749
49,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A49,'Trench Maps Western Front (Original Collection) | Digital Archive @ McMaster University Library',1433,2153
74944,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A74944,'Regular Series 1:40k (Original Collection) | Digital Archive @ McMaster University Library',405,573
70660,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A70660,'North West Europe 1:250k GSGS 2733 & 2733b | Digital Archive @ McMaster University Library',94,137
75086,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A75086,"'""""B"""" Series Maps | Digital Archive @ McMaster University Library'",65,88
75202,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A75202,'Special Sheets | Digital Archive @ McMaster University Library',215,281
74923,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A74923,'Egypt WWI | Digital Archive @ McMaster University Library',42,48
74945,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A74945,'Regular Series 1:10k (Original Collection) | Digital Archive @ McMaster University Library',186,246
75083,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A75083,'Sun Prints | Digital Archive @ McMaster University Library',42,45
74928,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A74928,'Middle East WWI | Digital Archive @ McMaster University Library',202,397
74941,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A74941,'French Maps | Digital Archive @ McMaster University Library',115,142
74932,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A74932,'Palestine 1:20k series | Digital Archive @ McMaster University Library',83,131
74931,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A74931,'Palestine 1:40k series | Digital Archive @ McMaster University Library',133,204
74940,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A74940,'Enemy Order of Battle Maps | Digital Archive @ McMaster University Library',585,792
75209,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A75209,'Enemy Battery Positions Maps | Digital Archive @ McMaster University Library',312,442
74938,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A74938,'Training Area Maps | Digital Archive @ McMaster University Library',187,213
74935,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A74935,'German Maps | Digital Archive @ McMaster University Library',202,235
75096,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A75096,'Traffic Maps | Digital Archive @ McMaster University Library',193,248
74921,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A74921,'Turkey WWI | Digital Archive @ McMaster University Library',284,382
74933,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A74933,'British East Africa 1:250k series WWI | Digital Archive @ McMaster University Library',28,36
74925,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A74925,'Italy WWI | Digital Archive @ McMaster University Library',101,127
74924,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A74924,'Balkans WWI | Digital Archive @ McMaster University Library',369,546
75215,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A75215,'Belgian Maps (pre-war) | Digital Archive @ McMaster University Library',44,46
74926,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A74926,'Russia WWI | Digital Archive @ McMaster University Library',30,37
74927,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A74927,'German East Africa WWI | Digital Archive @ McMaster University Library',28,34
75195,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A75195,'Sketch and Manuscript Maps | Digital Archive @ McMaster University Library',111,134
75214,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A75214,'Commercial Newspaper Maps | Digital Archive @ McMaster University Library',113,144
74930,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A74930,'Syria 1:250k series | Digital Archive @ McMaster University Library',12,13
53,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A53,'Aerial Photographs | Digital Archive @ McMaster University Library',4091,5286
