MACREPO ID,WEBSITE URL,DIMENSION: PAGETITLE,METRIC: USERS,METRIC: PAGEVIEWS,TIMERANGE: From 365daysAgo to 20161230
34,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A34,'World War 1914-1918 Maps and Aerial Photographs | Digital Archive @ McMaster University Library',1887,7134
49,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A49,'Trench Maps Western Front (Original Collection) | Digital Archive @ McMaster University Library',847,2127
53,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A53,'Aerial Photographs | Digital Archive @ McMaster University Library',853,2736
3918,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A3918,'[Arras] 51b.NW | Digital Archive @ McMaster University Library',12,20
3919,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A3919,'Situation Map 1: Railways & Ammuniton Dumps 1-10-18 | Digital Archive @ McMaster University Library',61,78
3920,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A3920,'[Walincourt] 57b.SW Enemy Organisation 21-09-18 | Digital Archive @ McMaster University Library',5,8
3921,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A3921,'[Chartres-Paris] 9 | Digital Archive @ McMaster University Library',14,21
3922,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A3922,'Kurija Dere (Koja Dere) | Digital Archive @ McMaster University Library',34,42
3923,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A3923,'Antwerp 3 | Digital Archive @ McMaster University Library',19,36
3924,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A3924,'Pronville [57c.NE.1] | Digital Archive @ McMaster University Library',13,16
3925,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A3925,'[Corbie] 62d | Digital Archive @ McMaster University Library',17,18
3926,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A3926,'[Namur] 5 | Digital Archive @ McMaster University Library',13,25
3927,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A3927,'[Liege] 2 | Digital Archive @ McMaster University Library',25,56
3928,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A3928,'[Courtrai] 29 | Digital Archive @ McMaster University Library',8,10
3929,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A3929,"'[Albert] 57d.SE """"B"""" Series | Digital Archive @ McMaster University Library'",44,246
3930,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A3930,'Third Army Weekly Trench Map (Sunday): Cherisy Parts of 51b.SW.2 and 4 | Digital Archive @ McMaster University Library',12,15
3931,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A3931,'[Beaucamp 57c.SE.2] | Digital Archive @ McMaster University Library',7,8
3932,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A3932,'[Queant] 57c.NE Enemy Organisation 20-8-18 | Digital Archive @ McMaster University Library',14,19
3933,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A3933,'[Arras] 51b | Digital Archive @ McMaster University Library',17,28
3934,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A3934,'Sinai Peninsula Suez | Digital Archive @ McMaster University Library',20,29
3935,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A3935,'[Aire] 36a | Digital Archive @ McMaster University Library',17,19
3936,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A3936,'[St. Amand-les Eaux] 44: Enemy Organisation 15-10-18 | Digital Archive @ McMaster University Library',10,13
3937,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A3937,'Namur 8 | Digital Archive @ McMaster University Library',9,27
3938,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A3938,'[Valenciennes] 51a Enemy Rear Organisation 24-9-18 | Digital Archive @ McMaster University Library',9,11
