COLLECTION MACREPO ID,WEBSITE URL,DIMENSION: PAGETITLE,METRIC: USERS (TOTAL),METRIC: PAGEVIEWS (TOTAL),TIMERANGE: From 365daysAgo to 20180525
10,N/A,N/A,5281,14237
34,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A34,'World War 1914-1918 Maps and Aerial Photographs | Digital Archive @ McMaster University Library',4236,9673
74943,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A74943,'Regular Series 1:20k (Original Collection) | Digital Archive @ McMaster University Library',300,469
74936,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A74936,'Railway and Ammunition Dump Maps | Digital Archive @ McMaster University Library',820,1186
74939,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A74939,'Enemy Organisation Maps | Digital Archive @ McMaster University Library',269,329
70659,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A70659,'France 1:250k GSGS 2738 | Digital Archive @ McMaster University Library',82,148
74929,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A74929,'Gallipoli 1:20k series | Digital Archive @ McMaster University Library',89,120
70212,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A70212,'BEF Original Issue 100k Topographic Series | Digital Archive @ McMaster University Library',475,693
49,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A49,'Trench Maps Western Front (Original Collection) | Digital Archive @ McMaster University Library',1286,1937
74944,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A74944,'Regular Series 1:40k (Original Collection) | Digital Archive @ McMaster University Library',360,517
70660,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A70660,'North West Europe 1:250k GSGS 2733 & 2733b | Digital Archive @ McMaster University Library',88,129
75086,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A75086,"'""""B"""" Series Maps | Digital Archive @ McMaster University Library'",55,77
75202,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A75202,'Special Sheets | Digital Archive @ McMaster University Library',194,256
74923,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A74923,'Egypt WWI | Digital Archive @ McMaster University Library',38,43
74945,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A74945,'Regular Series 1:10k (Original Collection) | Digital Archive @ McMaster University Library',175,225
75083,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A75083,'Sun Prints | Digital Archive @ McMaster University Library',39,42
74928,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A74928,'Middle East WWI | Digital Archive @ McMaster University Library',180,354
74941,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A74941,'French Maps | Digital Archive @ McMaster University Library',103,130
74932,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A74932,'Palestine 1:20k series | Digital Archive @ McMaster University Library',78,126
74931,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A74931,'Palestine 1:40k series | Digital Archive @ McMaster University Library',110,175
74940,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A74940,'Enemy Order of Battle Maps | Digital Archive @ McMaster University Library',532,730
75209,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A75209,'Enemy Battery Positions Maps | Digital Archive @ McMaster University Library',291,411
74938,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A74938,'Training Area Maps | Digital Archive @ McMaster University Library',173,193
74935,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A74935,'German Maps | Digital Archive @ McMaster University Library',191,224
75096,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A75096,'Traffic Maps | Digital Archive @ McMaster University Library',185,240
74921,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A74921,'Turkey WWI | Digital Archive @ McMaster University Library',263,353
74933,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A74933,'British East Africa 1:250k series WWI | Digital Archive @ McMaster University Library',25,33
74925,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A74925,'Italy WWI | Digital Archive @ McMaster University Library',90,112
74924,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A74924,'Balkans WWI | Digital Archive @ McMaster University Library',334,494
75215,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A75215,'Belgian Maps (pre-war) | Digital Archive @ McMaster University Library',39,41
74926,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A74926,'Russia WWI | Digital Archive @ McMaster University Library',27,34
74927,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A74927,'German East Africa WWI | Digital Archive @ McMaster University Library',25,31
75195,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A75195,'Sketch and Manuscript Maps | Digital Archive @ McMaster University Library',102,124
75214,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A75214,'Commercial Newspaper Maps | Digital Archive @ McMaster University Library',108,136
74930,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A74930,'Syria 1:250k series | Digital Archive @ McMaster University Library',12,13
53,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A53,'Aerial Photographs | Digital Archive @ McMaster University Library',3837,4950
81267,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A81267,'France: Aeronautique Militaire | Digital Archive @ McMaster University Library',28,30
81268,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A81268,'Allied Occupation of the Rhineland 1919 | Digital Archive @ McMaster University Library',35,39
5946,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A5946,'Ontario conservation reports | Digital Archive @ McMaster University Library',81,113
32223,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A32223,'WWII Topographic Maps | Digital Archive @ McMaster University Library',2921,6306
48084,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A48084,'France 1:250k Topographic Maps | Digital Archive @ McMaster University Library',208,285
8286,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A8286,'France 1:100k Topographic Maps | Digital Archive @ McMaster University Library',919,1400
8850,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A8850,'Holland 1:100k Topographic Maps | Digital Archive @ McMaster University Library',145,259
8848,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A8848,'Belgium & N.E. France 1:100k Topographic Maps | Digital Archive @ McMaster University Library',668,943
30937,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A30937,'Italy Switzerland 1:100k Topographic Maps | Digital Archive @ McMaster University Library',1393,2181
9425,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A9425,'Denmark 1:100k Topographic Maps | Digital Archive @ McMaster University Library',169,198
32227,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A32227,'Denmark 1:250k Topographic Maps | Digital Archive @ McMaster University Library',25,38
9650,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A9650,'Romania 1:100k Topographic Maps | Digital Archive @ McMaster University Library',323,461
21809,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A21809,'Romania 1:250k Topographic Maps | Digital Archive @ McMaster University Library',35,43
45526,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A45526,'Palmerston Ont. 1914 | Digital Archive @ McMaster University Library',7,8
21772,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A21772,'Yugoslavia 1:250K Topographic Maps | Digital Archive @ McMaster University Library',144,194
18813,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A18813,'Poland Topographic Maps | Digital Archive @ McMaster University Library',58,65
9916,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A9916,'Yugoslavia 1:100k Topographic Maps | Digital Archive @ McMaster University Library',1167,1724
26857,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A26857,'Central Europe Topographic Maps | Digital Archive @ McMaster University Library',61,69
18807,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A18807,'Europe Central 1:100k Topographic Maps | Digital Archive @ McMaster University Library',190,496
18811,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A18811,'Germany Topographic Maps | Digital Archive @ McMaster University Library',336,502
18809,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A18809,'Middle Danube Topographic Maps | Digital Archive @ McMaster University Library',58,94
18976,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A18976,'Holland East 1:25k Topographic Maps | Digital Archive @ McMaster University Library',822,1023
19714,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A19714,'Norway 1:100k Topographic Maps | Digital Archive @ McMaster University Library',128,168
45573,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A45573,'Pontypool Ont. 1904 | Digital Archive @ McMaster University Library',4,4
19788,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A19788,'Africa 1:2mil Topographic Maps | Digital Archive @ McMaster University Library',150,171
18815,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A18815,'Central Europe Topographic Maps | Digital Archive @ McMaster University Library',286,549
20449,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A20449,'Greece 1:100k Topographic Maps | Digital Archive @ McMaster University Library',2515,4032
10011,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A10011,'Poland 1:100k Topographic Maps | Digital Archive @ McMaster University Library',109,136
20447,http://digitalarchive.mcmaster.ca/islandora/object/macrepo%3A20447,'Spain Gibraltar 1:100k Topographic Maps | Digital Archive @ McMaster University Library',26,30
